Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Aquisição de Bens e Materiais;12/08/22 09:35;SENAR-TO-COMP;Aquisição de Computadores, Celulares, Impressoras, Nobreaks e Datashow;;Diretoria de Educação Profissional e Promoção Social;{}
