Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;06/09/22 16:27;SENAR-TO-TI;Contratação de empresa especializada na prestação de serviços de gerenciamento de e-mails Google;;Tecnologia da Informação,Diretoria Administrativa e Financeira;{}
