Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;24/08/22 13:25;SENAR-TO-TI;Serviço de internet fibra óptica SENAR-AR-TO Sede;;Tecnologia da Informação,Diretoria Administrativa e Financeira;{}
