Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;17/02/22 11:31;SENAR-TO-DAF;Contratação de empresa especializada na prestação de serviços compreendendo a disponibilização de solução tecnológica em nuvem para automação de processos e gerenciamento eletrônico de documentos, incluindo suporte técnico e treinamento;Processo criado inicialmente no sistema interno nuvmanager com número de protocolo 154/2021, data de abertura 11/02/2021 17:38hr;Nenhum interessado listado.;{}
