Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Aquisição de Bens e Materiais;04/07/23 09:33;SENAR-TO-TI;Aquisição de Computadores e Notebook - Engenharia e Arquitetura;;Diretoria Administrativa e Financeira,Tecnologia da Informação;{}
