Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;31/05/23 15:33;SENAR-TO-TI;Readequação estrutura lógica - Senar Sede;;Tecnologia da Informação,Diretoria Administrativa e Financeira;{}
