Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;26/07/22 10:34;SENAR-TO-COMP;Serviços de Telefonia Fixa da Regional SENAR-AR Araguatins;;Diretoria Administrativa e Financeira;{}
