Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;19/01/24 16:00;SENAR-TO-TI;Contratação de Empresa Especializada no fornecimento de Impressoras e Gestão de impressão;;Diretoria Administrativa e Financeira,Tecnologia da Informação;{}
