Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;19/07/22 16:17;SENAR-TO-COMP;Contratação de Empresa Especializada em Serviço de Telecomunicações - Telefonia Móvel Pessoal e Pacote de Dados - Claro;;Diretoria Administrativa e Financeira;{}
