Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;06/10/22 08:34;SENAR-TO-TI;Contratação de Empresa Especializada em Manutenção de Nobreak Profissional;;Tecnologia da Informação,Compras;{}
