Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;19/07/23 10:42;SENAR-TO-TI;Software de automação de Ponto Eletrônico;;Recursos Humanos,Tecnologia da Informação;{}
