Tipo;Data de autuação;Setor de autuação;Descrição;Observações do Setor;Interessados;Metadados
Contratação de Serviços;25/07/22 17:53;SENAR-TO-COMP;Serviços de Telefonia Fixa da Regional SENAR-AR/TO Gurupi;;Diretoria Administrativa e Financeira;{}
